,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
3235,쑥버섯볶음,0.38322315,버섯파스타
3236,크림소스파스타,0.3295276,버섯파스타
3237,버섯청국장찌개,0.26664793,버섯파스타
3238,돼지갈비레몬찜,0.26256746,버섯파스타
3239,바질페스토 스파게티,0.2507414,버섯파스타
3240,버섯덮밥,0.2427158,버섯파스타
3241,오이냉국,0.24255392,버섯파스타
3242,두부국,0.22426102,버섯파스타
3243,버섯잡채,0.22062585,버섯파스타
3244,쌈장,0.21679132,버섯파스타
3245,상추겉절이비빔밥,0.41798067,닭개장
3246,사색나물,0.33450395,닭개장
3247,치킨수프,0.28038266,닭개장
3248,초교탕,0.27207342,닭개장
3249,오징어도라지생채,0.25511166,닭개장
3250,닭불고기,0.25269556,닭개장
3251,돌솥비빔밥,0.22198611,닭개장
3252,나물비빔밥,0.22035053,닭개장
3253,육개장,0.21457276,닭개장
3254,화양적,0.20893495,닭개장
3255,옥수수볶음밥,0.46430066,김치볶음밥
3256,김치수제비,0.45433247,김치볶음밥
3257,카레토마토달걀볶음밥,0.39965612,김치볶음밥
3258,중국식볶음밥,0.38188544,김치볶음밥
3259,채소치즈죽,0.36535272,김치볶음밥
3260,김치동그랑땡,0.36482933,김치볶음밥
3261,부대찌개,0.30829468,김치볶음밥
3262,모듬전,0.292747,김치볶음밥
3263,어묵볶음,0.28765887,김치볶음밥
3264,닭고기콩나물덮밥,0.28202024,김치볶음밥
3265,닭강정,0.45113024,오징어채볶음
3266,오징어불고기,0.2802129,오징어채볶음
3267,죽순볶음,0.2615794,오징어채볶음
3268,돼지불고기,0.25594303,오징어채볶음
3269,감자탕,0.24815601,오징어채볶음
3270,채소말이샤브샤브,0.24290098,오징어채볶음
3271,돼지갈비구이,0.23769398,오징어채볶음
3272,오징어도라지생채,0.22666535,오징어채볶음
3273,고등어된장조림,0.22573021,오징어채볶음
3274,홍합꼬치구이,0.20251797,오징어채볶음
3275,해물국시,0.4383147,바지락칼국수
3276,버섯매운탕,0.25842488,바지락칼국수
3277,쇠고기덮밥,0.23147282,바지락칼국수
3278,꽃게해물탕,0.22917193,바지락칼국수
3279,해물매운탕,0.2146076,바지락칼국수
3280,애호박 구이,0.18952894,바지락칼국수
3281,봄동바지락볶음,0.18809736,바지락칼국수
3282,바지락볶음,0.18495204,바지락칼국수
3283,국수전골,0.18008521,바지락칼국수
3284,순두부찌개,0.17875609,바지락칼국수
3285,오징어도라지생채,0.99999994,오징어도라지생채
3286,오징어불고기,0.5979699,오징어도라지생채
3287,오징어숙회,0.5649118,오징어도라지생채
3288,상추겉절이비빔밥,0.48095182,오징어도라지생채
3289,오징어통구이,0.45294064,오징어도라지생채
3290,화양적,0.42977044,오징어도라지생채
3291,오이지장아찌무침,0.40253213,오징어도라지생채
3292,돼지불고기,0.39237997,오징어도라지생채
3293,오징어볶음과소면,0.37263736,오징어도라지생채
3294,오이냉국,0.33661288,오징어도라지생채
3295,오징어삼겹살볶음,0.3140486,오징어도라지생채
3296,버섯잡채,0.44608948,애호박무침
3297,두부오믈렛,0.35835305,애호박무침
3298,골뱅이볶음,0.33531076,애호박무침
3299,탕수육,0.33081868,애호박무침
3300,오이냉국,0.30992043,애호박무침
3301,해물잡채,0.30553707,애호박무침
3302,채소치즈죽,0.29381385,애호박무침
3303,고춧기름,0.29124826,애호박무침
3304,쌈장,0.27032062,애호박무침
3305,오므라이스,0.2668254,애호박무침
3306,양송이버섯죽,0.99999994,양송이버섯죽
3307,고추장스파게티,0.3108334,양송이버섯죽
3308,인절미,0.30107474,양송이버섯죽
3309,버섯청국장찌개,0.28349257,양송이버섯죽
3310,두부굴찌개,0.28230384,양송이버섯죽
3311,시금치표고된장무른밥,0.28103268,양송이버섯죽
3312,된장깻잎장아찌,0.279991,양송이버섯죽
3313,낙지볶음,0.27910775,양송이버섯죽
3314,팥시루떡,0.26781538,양송이버섯죽
3315,시금치배미음죽,0.2506178,양송이버섯죽
3316,두부김치,0.24814428,양송이버섯죽
3317,두부미역냉채,0.5367736,홍합미역국
3318,미역국,0.5034168,홍합미역국
3319,홍합탕,0.5023095,홍합미역국
3320,미역수제비,0.40270227,홍합미역국
3321,김치홍합국,0.37977245,홍합미역국
3322,홍합꼬치구이,0.33437517,홍합미역국
3323,왜된장국,0.30454424,홍합미역국
3324,해초무침,0.26828465,홍합미역국
3325,짬뽕해물탕밥,0.26273683,홍합미역국
3326,해물파전,0.25876606,홍합미역국
3327,바지락볶음,0.44198486,오징어덮밥
3328,오징어숙회,0.40709972,오징어덮밥
3329,해물밥전,0.39515436,오징어덮밥
3330,마파두부덮밥,0.33602527,오징어덮밥
3331,오징어볶음과소면,0.32114592,오징어덮밥
3332,오이지장아찌무침,0.290987,오징어덮밥
3333,옥수수볶음밥,0.28510806,오징어덮밥
3334,오징어불고기,0.28121537,오징어덮밥
3335,어묵볶음,0.2777144,오징어덮밥
3336,해물떡꼬치,0.2671668,오징어덮밥
3337,모듬채소볶음,0.99999994,모듬채소볶음
3338,오징어탕수,0.4366924,모듬채소볶음
3339,찬밥맛탕,0.33593276,모듬채소볶음
3340,류산슬,0.29893172,모듬채소볶음
3341,카레라이스,0.2971852,모듬채소볶음
3342,두부조림,0.25842538,모듬채소볶음
3343,부추잡채,0.21960364,모듬채소볶음
3344,누룽지탕,0.21372676,모듬채소볶음
3345,봄동바지락볶음,0.18835318,모듬채소볶음
3346,감자고추채볶음,0.18518215,모듬채소볶음
3347,돼지갈비찜,0.1803685,모듬채소볶음
3348,대구탕,0.99999994,대구탕
3349,콩나물미나리무침,0.37505063,대구탕
3350,돈부리,0.34190005,대구탕
3351,돼지불고기,0.32314095,대구탕
3352,불고기낙지전골,0.30174854,대구탕
3353,낙지불고기,0.28925234,대구탕
3354,생태국,0.2848464,대구탕
3355,잉어찜,0.27770725,대구탕
3356,오징어삼겹살볶음,0.26530132,대구탕
3357,나박김치,0.26290616,대구탕
3358,쇠고기버섯덮밥,0.25500298,대구탕
3359,불고기찹쌀구이,0.99999994,불고기찹쌀구이
3360,열무김치냉면,0.3837531,불고기찹쌀구이
3361,고추부각,0.28238878,불고기찹쌀구이
3362,두부채소냉채,0.27535826,불고기찹쌀구이
3363,쟁반라면,0.2738027,불고기찹쌀구이
3364,화전,0.26476556,불고기찹쌀구이
3365,해파리해물냉채,0.23387448,불고기찹쌀구이
3366,부추부침개,0.23180763,불고기찹쌀구이
3367,새우겨자채,0.21943738,불고기찹쌀구이
3368,떡갈비샌드위치,0.19640324,불고기찹쌀구이
3369,떡갈비구이,0.18553457,불고기찹쌀구이
3370,고추장아찌,0.62227356,고추부각
3371,화전,0.4750821,고추부각
3372,부추부침개,0.4147491,고추부각
3373,삼겹살채소말이,0.3247682,고추부각
3374,동치미,0.32268485,고추부각
3375,상추 치커리 오징어 초침무,0.29398644,고추부각
3376,불고기찹쌀구이,0.28238878,고추부각
3377,고들빼기김치,0.26618344,고추부각
3378,두부다시마말이,0.26155832,고추부각
3379,고추장,0.2523389,고추부각
3380,충무김밥,0.99999994,충무김밥
3381,파김치,0.53399396,충무김밥
3382,무생채,0.5103309,충무김밥
3383,오징어숙회,0.4052846,충무김밥
3384,해물밥전,0.40134493,충무김밥
3385,깻잎장아찌,0.39575118,충무김밥
3386,봄동겉절이,0.34398648,충무김밥
3387,연어알초밥,0.3385498,충무김밥
3388,오징어젓갈,0.33089006,충무김밥
3389,오징어불고기,0.3296733,충무김밥
3390,오징어볶음과소면,0.31148052,충무김밥
3391,닭다리굴소스볶음,0.40385836,기스면
3392,골뱅이무침,0.24889302,기스면
3393,잔치국수,0.24006663,기스면
3394,쇠고기덮밥,0.22775714,기스면
3395,고추장아찌,0.20183258,기스면
3396,오징어섞어찌개,0.18906519,기스면
3397,서리태콩국수,0.18651263,기스면
3398,채소비빔소면,0.1820841,기스면
3399,어묵국,0.16031009,기스면
3400,제육불고기,0.15781341,기스면
3401,브로콜리크림수프,0.4317185,감자수프
3402,크림소스파스타,0.3953839,감자수프
3403,감자국수,0.37729478,감자수프
3404,그린파스타,0.33589047,감자수프
3405,까르보나라스파게티,0.32775468,감자수프
3406,까르보나라 (한국식),0.31828564,감자수프
3407,안심스테이크,0.3152962,감자수프
3408,채소수프,0.2553217,감자수프
3409,깐풍새우,0.2302667,감자수프
3410,오렌지건포도빵,0.21588905,감자수프
3411,마늘빵,0.99999994,마늘빵
3412,김치피자,0.50731647,마늘빵
3413,채소스프,0.3262297,마늘빵
3414,속채운감자,0.29243043,마늘빵
3415,연어오픈샌드위치,0.2654703,마늘빵
3416,채소치즈죽,0.23246963,마늘빵
3417,양배추말이찜,0.21924046,마늘빵
3418,고구마그라탱,0.21592015,마늘빵
3419,오믈렛,0.19634621,마늘빵
3420,가지그라탕,0.17028616,마늘빵
3421,단호박구이,0.16904558,마늘빵
3422,죽순표고버섯볶음나물,0.34889284,치킨수프
3423,탕수육,0.28678238,치킨수프
3424,닭개장,0.28038266,치킨수프
3425,누룽지탕,0.25038055,치킨수프
3426,죽순볶음,0.23811695,치킨수프
3427,류산슬,0.23422045,치킨수프
3428,죽순회와미나리강회,0.21476305,치킨수프
3429,해물국수,0.20939721,치킨수프
3430,중국식볶음밥,0.20757332,치킨수프
3431,샤브샤브,0.19354005,치킨수프
3432,옥수수볶음밥,0.41543186,계란찜
3433,감자탕,0.35838938,계란찜
3434,시금치계란말이,0.30855846,계란찜
3435,오징어삼겹살볶음,0.2962501,계란찜
3436,치킨롤,0.2810772,계란찜
3437,시금치나물,0.24891452,계란찜
3438,시금치배미음죽,0.24166794,계란찜
3439,시금치표고된장무른밥,0.241156,계란찜
3440,시금치된장국,0.23095332,계란찜
3441,사색나물,0.22241493,계란찜
3442,김치주먹밥,0.35549724,콩나물비빔밥
3443,꽃상추쌈,0.30559868,콩나물비빔밥
3444,쇠고기완자찜,0.29752398,콩나물비빔밥
3445,두부스테이크,0.28512034,콩나물비빔밥
3446,양파전,0.27861476,콩나물비빔밥
3447,닭고기콩나물덮밥,0.2661077,콩나물비빔밥
3448,별미밥,0.26086718,콩나물비빔밥
3449,두부탕,0.25265443,콩나물비빔밥
3450,미역국,0.23919186,콩나물비빔밥
3451,콩나물미나리무침,0.21633236,콩나물비빔밥
3452,콩자반,0.6757105,인절미
3453,오곡밥,0.49756753,인절미
3454,오곡주먹밥,0.45353106,인절미
3455,우무콩냉국,0.33967164,인절미
3456,팥시루떡,0.32365525,인절미
3457,찰밥,0.3205803,인절미
3458,모듬콩수프,0.31727254,인절미
3459,시금치배미음죽,0.30236924,인절미
3460,양송이버섯죽,0.30107474,인절미
3461,호박죽,0.27622938,인절미
3462,상추 치커리 오징어 초침무,0.21582367,상추채소무침
3463,무생채,0.1958818,상추채소무침
3464,상추겉절이비빔밥,0.19395384,상추채소무침
3465,호박전,0.18737772,상추채소무침
3466,모듬쌈밥,0.18643393,상추채소무침
3467,꽃상추쌈,0.1623457,상추채소무침
3468,화전,0.15258755,상추채소무침
3469,돼지갈비구이,0.1497978,상추채소무침
3470,알탕,0.14797829,상추채소무침
3471,잔멸치된장볶음,0.14580674,상추채소무침
3472,된장채소수제비,0.5800018,호박양파국
3473,달래된장찌개,0.47144422,호박양파국
3474,잔치국수,0.41593426,호박양파국
3475,샤브샤브,0.35648638,호박양파국
3476,낙지볶음,0.33819315,호박양파국
3477,오징어섞어찌개,0.33561468,호박양파국
3478,호박두부찌개,0.3090164,호박양파국
3479,된장깻잎장아찌,0.28133717,호박양파국
3480,버섯청국장찌개,0.27669364,호박양파국
3481,시금치들깨수제비,0.26717198,호박양파국
3482,꽁치간장구이,0.4609791,꽁치구이
3483,꽁치무조림,0.39126477,꽁치구이
3484,조개맑은국,0.34766164,꽁치구이
3485,꽁치김치찌개,0.34142894,꽁치구이
3486,갈치구이,0.33778158,꽁치구이
3487,김치꽁치조림,0.3308592,꽁치구이
3488,연어알초밥,0.28271216,꽁치구이
3489,닭가슴살해파리샐러드,0.2689504,꽁치구이
3490,국수계란말이,0.22987865,꽁치구이
3491,비빔쌀국수,0.2227243,꽁치구이
3492,오이소박이,0.47952968,오징어젓갈
3493,오징어불고기,0.43844062,오징어젓갈
3494,오징어볶음과소면,0.41424564,오징어젓갈
3495,배추겉절이,0.413932,오징어젓갈
3496,파김치,0.41324344,오징어젓갈
3497,오징어삼겹살볶음,0.3989834,오징어젓갈
3498,해물찌개,0.39479104,오징어젓갈
3499,가지김치,0.38516927,오징어젓갈
3500,코다리찜,0.3669862,오징어젓갈
3501,오징어숙회,0.36555153,오징어젓갈
3502,무나물,0.551666,무생채
3503,충무김밥,0.5103309,무생채
3504,제육불고기,0.43121874,무생채
3505,콩나물미나리무침,0.4119476,무생채
3506,오이냉국,0.40102372,무생채
3507,쇠고기완자찜,0.3951288,무생채
3508,부추올리브오일무침,0.38082597,무생채
3509,배추속댓국,0.3803022,무생채
3510,무초김치,0.3787526,무생채
3511,떡갈비구이,0.37757033,무생채
3512,버섯매운탕,0.44618607,해물국시
3513,바지락칼국수,0.4383147,해물국시
3514,김치수제비,0.31951264,해물국시
3515,낙지볶음,0.2810281,해물국시
3516,바지락볶음,0.2737692,해물국시
3517,생태매운탕,0.24986668,해물국시
3518,해물볶음밥,0.24775012,해물국시
3519,삼색수제비,0.24344757,해물국시
3520,호박두부찌개,0.23670924,해물국시
3521,감자고추채볶음,0.23127969,해물국시
3522,돈까스,0.39480042,안심스테이크
3523,감자수프,0.3152962,안심스테이크
3524,치킨롤,0.31109637,안심스테이크
3525,채소스프,0.29834172,안심스테이크
3526,바베큐립,0.21968332,안심스테이크
3527,돈까스덮밥,0.20872149,안심스테이크
3528,한우토마토스튜,0.20836323,안심스테이크
3529,토마토해산물스파게티,0.20058414,안심스테이크
3530,떡갈비구이,0.19836083,안심스테이크
3531,채소수프,0.19671208,안심스테이크
3532,무생채,0.2552261,파래무침
3533,마늘장아찌,0.2301619,파래무침
3534,오징어숙회,0.22181372,파래무침
3535,해물밥전,0.21191804,파래무침
3536,오이냉국,0.18663587,파래무침
3537,무초김치,0.18254533,파래무침
3538,제육불고기,0.17091474,파래무침
3539,오징어볶음과소면,0.16510199,파래무침
3540,고추장아찌,0.16483016,파래무침
3541,상추겉절이비빔밥,0.16180031,파래무침
3542,닭날개튀김,0.43206862,단호박튀김
3543,단호박구이,0.3825052,단호박튀김
3544,녹두고물호박떡케이크,0.3079649,단호박튀김
3545,라조기,0.30112585,단호박튀김
3546,고추장닭강정,0.25722474,단호박튀김
3547,단호박 고등어조림,0.25069207,단호박튀김
3548,삼겹살깻잎전,0.24985006,단호박튀김
3549,호박전,0.22324488,단호박튀김
3550,부추전,0.21571574,단호박튀김
3551,부추부침개,0.21336056,단호박튀김
3552,토마토해산물스파게티,0.502025,해물스파게티
3553,채소수프,0.47120354,해물스파게티
3554,해물밥전,0.24055967,해물스파게티
3555,해물찌개,0.22049744,해물스파게티
3556,고추장스파게티,0.21941696,해물스파게티
3557,홍합탕,0.21470764,해물스파게티
3558,그린파스타,0.20742403,해물스파게티
3559,까르보나라스파게티,0.19908343,해물스파게티
3560,부대찌개,0.18920176,해물스파게티
3561,아스파라거스새우볶음,0.18622819,해물스파게티
3562,오징어숙회,0.2534601,월남쌈
3563,우유두부,0.23510501,월남쌈
3564,볶음쌀국수,0.23443441,월남쌈
3565,생선탕수,0.21422052,월남쌈
3566,치킨데리야끼,0.21394074,월남쌈
3567,비빔쌀국수,0.2079984,월남쌈
3568,오징어도라지생채,0.20776822,월남쌈
3569,해물밥전,0.20565665,월남쌈
3570,녹차수제비,0.19730364,월남쌈
3571,송어샐러드,0.1904585,월남쌈
3572,무생채,0.551666,무나물
3573,배추속댓국,0.47720525,무나물
3574,돼지갈비찜,0.34423876,무나물
3575,쇠고기완자찜,0.33005124,무나물
3576,꽁치무조림,0.33003554,무나물
3577,무맑은국,0.3288978,무나물
3578,불고기낙지전골,0.3050784,무나물
3579,갈비탕,0.2911214,무나물
3580,갈치무조림,0.28504378,무나물
3581,충무김밥,0.2766008,무나물
3582,쇠고기버섯덮밥,0.5226377,고등어된장조림
3583,고등어살튀김과소스,0.39374554,고등어된장조림
3584,고등어무조림,0.31892216,고등어된장조림
3585,채소말이샤브샤브,0.31402737,고등어된장조림
3586,단호박 고등어조림,0.28362903,고등어된장조림
3587,고등어조림,0.26414788,고등어된장조림
3588,감자탕,0.25534484,고등어된장조림
3589,돼지불고기,0.23920573,고등어된장조림
